method,precision,tag,kappa,shape_a,transform,null_cdf,ecdf_residual,null_cdf_z_orientation,ecdf_residual_z_orientation,band_lo,band_hi,n,resolved_fraction
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.24739832626982475,9.334039684191775e-05,0.24739832626982475,9.334039684191775e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.25072039257074397,0.000116274095922686,0.25072039257074397,0.000116274095922686,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.2541097647072562,7.190195941042532e-05,0.2541097647072562,7.190195941042532e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.25752881589433435,-3.815894334346925e-06,0.25752881589433435,-3.815894334346925e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.26079567591624364,7.432408375634969e-05,0.26079567591624364,7.432408375634969e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.26425012042443724,-3.512042443726271e-05,0.26425012042443724,-3.512042443726271e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.26749730300469954,6.103032863380431e-05,0.26749730300469954,6.103032863380431e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.27083725467639513,6.607865693819548e-05,0.27083725467639513,6.607865693819548e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.27417627760430635,7.205572902696522e-05,0.27417627760430635,7.205572902696522e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.27762043958335836,-2.8772916691677253e-05,0.27762043958335836,-2.8772916691677253e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.280938908896648,-2.242229981352928e-06,0.280938908896648,-2.242229981352928e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.2843882214808541,-0.00010655481418742063,0.2843882214808541,-0.00010655481418742063,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.28769857562981743,-7.357562981741284e-05,0.28769857562981743,-7.357562981741284e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.29102495199101036,-5.495199101035464e-05,0.29102495199101036,-5.495199101035464e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.29436023507235437,-4.523507235437707e-05,0.29436023507235437,-4.523507235437707e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.2977530279865201,-9.302798652011113e-05,0.2977530279865201,-9.302798652011113e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3011780915467062,-0.000174758213372872,0.3011780915467062,-0.000174758213372872,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.30456418210899117,-0.00021584877565783422,0.30456418210899117,-0.00021584877565783422,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3079598053732213,-0.0002664720398879994,0.3079598053732213,-0.0002664720398879994,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.31124662575860207,-0.00020995909193538553,0.31124662575860207,-0.00020995909193538553,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3144692161846286,-8.754951796191568e-05,0.3144692161846286,-8.754951796191568e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3179790957721099,-0.0002524291054432637,0.3179790957721099,-0.0002524291054432637,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3212822459099331,-0.00021224590993307313,0.3212822459099331,-0.00021224590993307313,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.32462349575446064,-0.00020849575446063584,0.32462349575446064,-0.00020849575446063584,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3279138428147098,-0.00015384281470981476,0.3279138428147098,-0.00015384281470981476,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.33123906586003704,-0.0001357325267036802,0.33123906586003704,-0.0001357325267036802,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3346664367002649,-0.00021810336693156573,0.3346664367002649,-0.00021810336693156573,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.33802247480438524,-0.00022914147105190796,0.33802247480438524,-0.00022914147105190796,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.34142377107791744,-0.00028710441125079367,0.34142377107791744,-0.00028710441125079367,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.34472091463062143,-0.00023924796395474734,0.34472091463062143,-0.00023924796395474734,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.34814990773452315,-0.00032324106785647233,0.34814990773452315,-0.00032324106785647233,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.35146478209918547,-0.0002947820991854866,0.35146478209918547,-0.0002947820991854866,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3548449456720168,-0.0003299456720167737,0.3548449456720168,-0.0003299456720167737,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.35820038543329674,-0.00034038543329673043,0.35820038543329674,-0.00034038543329673043,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3615461183286465,-0.000341118328646528,0.3615461183286465,-0.000341118328646528,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3647905575206197,-0.0002422241872863662,0.3647905575206197,-0.0002422241872863662,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3682546840306405,-0.000361350697307139,0.3682546840306405,-0.000361350697307139,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3715614166708736,-0.0003230833375402753,0.3715614166708736,-0.0003230833375402753,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3747755520840977,-0.00019388541743103893,0.3747755520840977,-0.00019388541743103893,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.37812404448369086,-0.00019737781702416912,0.37812404448369086,-0.00019737781702416912,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3815252550299756,-0.00025358836330890977,0.3815252550299756,-0.00025358836330890977,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.38489728200501927,-0.00028228200501928535,0.38489728200501927,-0.00028228200501928535,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.38818967345618355,-0.0002296734561835212,0.38818967345618355,-0.0002296734561835212,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3915839911565667,-0.00027899115656671025,0.3915839911565667,-0.00027899115656671025,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.39492151054809954,-0.00027317721476621815,0.39492151054809954,-0.00027317721476621815,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.3982498201429018,-0.00025648680956846803,0.3982498201429018,-0.00025648680956846803,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.40169244432393136,-0.0003541109905980111,0.40169244432393136,-0.0003541109905980111,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4049354089814016,-0.00025374231473496156,0.4049354089814016,-0.00025374231473496156,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.40828751757232007,-0.0002608509056534203,0.40828751757232007,-0.0002608509056534203,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4115635914170011,-0.0001919247503344157,0.4115635914170011,-0.0001919247503344157,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.414949994998488,-0.00023332833182132529,0.414949994998488,-0.00023332833182132529,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.41830307857539517,-0.00024307857539518363,0.41830307857539517,-0.00024307857539518363,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.42176526709561146,-0.0003602670956114884,0.42176526709561146,-0.0003602670956114884,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4249580825750996,-0.0002080825750995774,0.4249580825750996,-0.0002080825750995774,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.42834829597227436,-0.00025496263894103643,0.42834829597227436,-0.00025496263894103643,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4317393282090609,-0.0003009948757276004,0.4317393282090609,-0.0003009948757276004,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.43503205536207346,-0.0002487220287401004,0.43503205536207346,-0.0002487220287401004,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4384255368948032,-0.0002988702281365163,0.4384255368948032,-0.0002988702281365163,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4417806266470681,-0.00030895998040142425,0.4417806266470681,-0.00030895998040142425,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.44504578168431025,-0.00022911501764355524,0.44504578168431025,-0.00022911501764355524,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.44828290153548606,-0.00012290153548605298,0.44828290153548606,-0.00012290153548605298,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.45160993212306416,-0.00010493212306417199,0.45160993212306416,-0.00010493212306417199,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4547671503827372,8.284961726279239e-05,0.4547671503827372,8.284961726279239e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.45813525881767597,5.807451565736921e-05,0.45813525881767597,5.807451565736921e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4614685391597416,6.979417359170847e-05,0.4614685391597416,6.979417359170847e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4648661597327095,1.7173600623809904e-05,0.4648661597327095,1.7173600623809904e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.46815833011689545,6.833654977123071e-05,0.46815833011689545,6.833654977123071e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4714861890094247,8.547765724198353e-05,0.4714861890094247,8.547765724198353e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4748769082176524,3.975844901427106e-05,0.4748769082176524,3.975844901427106e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4782411863586623,2.0480308004333647e-05,0.4782411863586623,2.0480308004333647e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.48148715808753284,0.0001178419124671648,0.48148715808753284,0.0001178419124671648,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.48489632717278147,5.3672827218520514e-05,0.48489632717278147,5.3672827218520514e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.48831125929715014,-1.6259297150156282e-05,0.48831125929715014,-1.6259297150156282e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.49180908477456275,-0.00017075144122941088,0.49180908477456275,-0.00017075144122941088,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.4950277166542599,-4.438332092654429e-05,0.4950277166542599,-4.438332092654429e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.498313119403194,1.5213930139312826e-05,0.498313119403194,1.5213930139312826e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5016618911085834,9.775558083235936e-06,0.5016618911085834,9.775558083235936e-06,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.50507826197949,-6.159531282334818e-05,0.50507826197949,-6.159531282334818e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.508438938575662,-7.727190899531333e-05,0.508438938575662,-7.727190899531333e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5117840591663013,-7.905916630135401e-05,0.5117840591663013,-7.905916630135401e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.515116479685739,-6.647968573902929e-05,0.515116479685739,-6.647968573902929e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5185301591368621,-0.00013515913686201753,0.5185301591368621,-0.00013515913686201753,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5218713809517125,-0.00013304761837917845,0.5218713809517125,-0.00013304761837917845,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5251477386172431,-6.440528390971867e-05,0.5251477386172431,-6.440528390971867e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5284827405951268,-5.440726179339883e-05,0.5284827405951268,-5.440726179339883e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5317617283097418,1.1605023591543251e-05,0.5317617283097418,1.1605023591543251e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5352057717613642,-8.910509469750583e-05,0.5352057717613642,-8.910509469750583e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5386202140434273,-0.0001585473767606871,0.5386202140434273,-0.0001585473767606871,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5419036372169734,-9.697055030677415e-05,0.5419036372169734,-9.697055030677415e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5452342763800629,-8.427638006291982e-05,0.5452342763800629,-8.427638006291982e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5486328114264415,-0.00013781142644153643,0.5486328114264415,-0.00013781142644153643,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5520789985477244,-0.00023899854772435614,0.5520789985477244,-0.00023899854772435614,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5554135960681529,-0.00023026273481951964,0.5554135960681529,-0.00023026273481951964,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5587183030717382,-0.00018996973840490483,0.5587183030717382,-0.00018996973840490483,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.562053129305867,-0.00017979597253370283,0.562053129305867,-0.00017979597253370283,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5653904055884736,-0.00017373892180694295,0.5653904055884736,-0.00017373892180694295,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5687768783097312,-0.0002152116430645945,0.5687768783097312,-0.0002152116430645945,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5721839495909946,-0.00027728292432793733,0.5721839495909946,-0.00027728292432793733,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5756256581149602,-0.00037565811496020896,0.5756256581149602,-0.00037565811496020896,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5788665179774171,-0.0002715179774170906,0.5788665179774171,-0.0002715179774170906,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5821162200788065,-0.00017622007880646606,0.5821162200788065,-0.00017622007880646606,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5854707817087008,-0.0001874483753674383,0.5854707817087008,-0.0001874483753674383,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5888259702073549,-0.00019763687402163388,0.5888259702073549,-0.00019763687402163388,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5922545453381436,-0.00028121200481023845,0.5922545453381436,-0.00028121200481023845,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5955120866651861,-0.0001937533318527862,0.5955120866651861,-0.0001937533318527862,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.5989280224159349,-0.00026635574926825445,0.5989280224159349,-0.00026635574926825445,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6022311710316266,-0.00022450436495990989,0.6022311710316266,-0.00022450436495990989,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6055572250458208,-0.0002055583791541471,0.6055572250458208,-0.0002055583791541471,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6089170141635392,-0.0002220141635391748,0.6089170141635392,-0.0002220141635391748,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6122244236750073,-0.00018442367500726142,0.6122244236750073,-0.00018442367500726142,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6155288796650842,-0.00014387966508422334,0.6155288796650842,-0.00014387966508422334,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6189622840467633,-0.00023395071343002005,0.6189622840467633,-0.00023395071343002005,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6221606448256011,-8.73114922677054e-05,0.6221606448256011,-8.73114922677054e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.625511144827876,-9.281149454265503e-05,0.625511144827876,-9.281149454265503e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6288881352509541,-0.00012646858428744245,0.6288881352509541,-0.00012646858428744245,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.632164357477297,-5.769081063033976e-05,0.632164357477297,-5.769081063033976e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6355598408013177,-0.00010817413465102899,0.6355598408013177,-0.00010817413465102899,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6389088333941901,-0.00011383339419013261,0.6389088333941901,-0.00011383339419013261,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6422979053219418,-0.00015790532194170925,0.6422979053219418,-0.00015790532194170925,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6455303256305441,-4.532563054415739e-05,0.6455303256305441,-4.532563054415739e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6488567316358714,-2.673163587141314e-05,0.6488567316358714,-2.673163587141314e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.652271393035812,-9.805970247867002e-05,0.652271393035812,-9.805970247867002e-05,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6556500041050058,-0.00013167077167253183,0.6556500041050058,-0.00013167077167253183,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6591977783887052,-0.0003344450553718348,0.6591977783887052,-0.0003344450553718348,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6625223078406055,-0.00031564117393878544,0.6625223078406055,-0.00031564117393878544,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.66584565546979,-0.0002939888031233684,0.66584565546979,-0.0002939888031233684,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6692002982889916,-0.00030363162232494023,0.6692002982889916,-0.00030363162232494023,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6725573735662047,-0.00031737356620475943,0.6725573735662047,-0.00031737356620475943,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6758729646340719,-0.00028796463407188,0.6758729646340719,-0.00028796463407188,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6791345329359334,-0.00020453293593336586,0.6791345329359334,-0.00020453293593336586,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6824772842319755,-0.0002039508986422245,0.6824772842319755,-0.0002039508986422245,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6859212940934111,-0.00030296076007774175,0.6859212940934111,-0.00030296076007774175,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6893643425708912,-0.0004010092375578145,0.6893643425708912,-0.0004010092375578145,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6926789708154031,-0.00037230414873645756,0.6926789708154031,-0.00037230414873645756,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6959139464699059,-0.0002622798032392293,0.6959139464699059,-0.0002622798032392293,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.6993374155874539,-0.00034074892078717056,0.6993374155874539,-0.00034074892078717056,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.7025830326263122,-0.00024303262631220068,0.7025830326263122,-0.00024303262631220068,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.7060671812974413,-0.00038218129744127527,0.7060671812974413,-0.00038218129744127527,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.7094878926518494,-0.00045789265184936756,0.7094878926518494,-0.00045789265184936756,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.7129059166005202,-0.0005309166005201815,0.7129059166005202,-0.0005309166005201815,-0.002101253071889096,0.002101253071889096,600000,1.0
LOG-ID,double,libstdcxx,0.51,0.010000000000000009,Z,0.716403882206526,-0.0006855488731926096,0.716403882206526,-0.0006855488731926096,-0.002101253071889096,0.002101253071889096,600000,1.0
