tag,precision,kappa,shape_a,method,bin_kind,bin_hi,bin_lo,n_in_bin,n_success,success_rate,ci_lo,ci_hi,is_upper_bound,merged,n_seeds,n_total
libcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.01,0.001,44834,21354,0.4762903153856448,0.4716578065856908,0.4809258950830304,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.01,0.001,44834,44834,1.0,0.9999177247691411,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.01,0.001,44834,0,0.0,0.0,6.681608134218031e-05,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.001,0.0001,4607,0,0.0,0.0,0.0006500452544511148,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.001,0.0001,4607,4424,0.9602778380724983,0.9542304026691897,0.965732524714246,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.001,0.0001,4607,0,0.0,0.0,0.0006500452544511148,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,0.0001,1e-05,435,0,0.0,0.0,0.0068630816017958285,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,0.0001,1e-05,435,0,0.0,0.0,0.0068630816017958285,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,0.0001,1e-05,435,0,0.0,0.0,0.0068630816017958285,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,target_upper_tail_q,1e-05,0.0,55,0,0.0,0.0,0.0530110549512538,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,target_upper_tail_q,1e-05,0.0,55,0,0.0,0.0,0.0530110549512538,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,QF,target_upper_tail_q,1e-05,0.0,55,0,0.0,0.0,0.0530110549512538,true,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,1.2996775521400648,-4.17944004132448,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,1.2996775521400648,-4.17944004132448,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,2.524807683960371,1.2996775521400648,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,2.524807683960371,1.2996775521400648,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,3.8640013182357413,2.524807683960371,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,3.8640013182357413,2.524807683960371,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,5.407903052050132,3.8640013182357413,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,5.407903052050132,3.8640013182357413,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,7.232504755396114,5.407903052050132,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,7.232504755396114,5.407903052050132,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,9.463116808683624,7.232504755396114,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,9.463116808683624,7.232504755396114,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,12.341219963739075,9.463116808683624,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,12.341219963739075,9.463116808683624,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,16.404487516099422,12.341219963739075,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,16.404487516099422,12.341219963739075,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,23.339157750671067,16.404487516099422,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,23.339157750671067,16.404487516099422,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,SPLIT,log_radius,146.93800642434397,23.339157750671067,500000,471423,0.942846,0.9421989916660061,0.9434878708550345,false,false,5,5000000
libcxx,float,0.55,0.050000011920928955,LOG,log_radius,146.93800642434397,23.339157750671067,500000,499327,0.998654,0.9985484285954853,0.9987537234163499,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,1.0,0.5,2499509,2499509,1.0,0.9999985241594521,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,1.0,0.5,2499509,2499509,1.0,0.9999985241594521,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,1.0,0.5,2499509,2499509,1.0,0.9999985241594521,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.5,0.1,1999483,1999483,1.0,0.9999981550850638,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.5,0.1,1999483,1999483,1.0,0.9999981550850638,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.5,0.1,1999483,1999483,1.0,0.9999981550850638,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.1,0.01,451217,451217,1.0,0.9999918246334355,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.1,0.01,451217,451217,1.0,0.9999918246334355,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.1,0.01,451217,451217,1.0,0.9999918246334355,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.01,0.001,44757,44757,1.0,0.9999175832285618,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.01,0.001,44757,44757,1.0,0.9999175832285618,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.01,0.001,44757,44757,1.0,0.9999175832285618,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.001,0.0001,4530,4530,1.0,0.9991860092950209,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.001,0.0001,4530,4530,1.0,0.9991860092950209,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.001,0.0001,4530,4281,0.9450331125827814,0.9379934763942431,0.9514918224726508,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,0.0001,1e-05,453,338,0.7461368653421634,0.7034266430481863,0.7855991876097965,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,0.0001,1e-05,453,453,1.0,0.9918898444612019,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,0.0001,1e-05,453,0,0.0,0.0,0.006591277132588669,true,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,target_upper_tail_q,1e-05,0.0,51,0,0.0,0.0,0.0570479523604428,true,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,target_upper_tail_q,1e-05,0.0,51,51,1.0,0.9302229692504613,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,QF,target_upper_tail_q,1e-05,0.0,51,0,0.0,0.0,0.0570479523604428,true,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,0.6447665870874667,-4.298064042064977,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,0.6447665870874667,-4.298064042064977,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,1.3603931467089994,0.6447665870874667,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,1.3603931467089994,0.6447665870874667,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,2.063857157226876,1.3603931467089994,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,2.063857157226876,1.3603931467089994,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,2.844256505119283,2.063857157226876,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,2.844256505119283,2.063857157226876,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,3.75662965344517,2.844256505119283,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,3.75662965344517,2.844256505119283,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,4.872768288798872,3.75662965344517,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,4.872768288798872,3.75662965344517,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,6.311543894711366,4.872768288798872,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,6.311543894711366,4.872768288798872,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,8.340767613484434,6.311543894711366,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,8.340767613484434,6.311543894711366,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,11.813337083042358,8.340767613484434,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,11.813337083042358,8.340767613484434,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,SPLIT,log_radius,73.0518913411123,11.813337083042358,500000,499834,0.999668,0.9996134869977763,0.9997165779918987,false,false,5,5000000
libcxx,float,0.6,0.10000002384185791,LOG,log_radius,73.0518913411123,11.813337083042358,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,1.0,0.5,2500063,2500063,1.0,0.9999985244864898,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,target_upper_tail_q,1.0,0.5,2500063,2500063,1.0,0.9999985244864898,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,QF,target_upper_tail_q,1.0,0.5,2500063,2500063,1.0,0.9999985244864898,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.5,0.1,1999514,1999514,1.0,0.999998155113667,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.5,0.1,1999514,1999514,1.0,0.999998155113667,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,QF,target_upper_tail_q,0.5,0.1,1999514,1999514,1.0,0.999998155113667,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.1,0.01,450657,450657,1.0,0.9999918144745197,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.1,0.01,450657,450657,1.0,0.9999918144745197,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,QF,target_upper_tail_q,0.1,0.01,450657,450657,1.0,0.9999918144745197,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.01,0.001,44696,44696,1.0,0.9999174707528236,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.01,0.001,44696,44696,1.0,0.9999174707528236,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,QF,target_upper_tail_q,0.01,0.001,44696,44696,1.0,0.9999174707528236,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.001,0.0001,4545,4545,1.0,0.999188694642935,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.001,0.0001,4545,4545,1.0,0.999188694642935,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,QF,target_upper_tail_q,0.001,0.0001,4545,4545,1.0,0.999188694642935,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,0.0001,1e-05,473,473,1.0,0.9922314330317699,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,target_upper_tail_q,0.0001,1e-05,473,473,1.0,0.9922314330317699,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,QF,target_upper_tail_q,0.0001,1e-05,473,473,1.0,0.9922314330317699,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,target_upper_tail_q,1e-05,0.0,52,52,1.0,0.9315177912966804,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,target_upper_tail_q,1e-05,0.0,52,52,1.0,0.9315177912966804,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,QF,target_upper_tail_q,1e-05,0.0,52,52,1.0,0.9315177912966804,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,0.0556435849085176,-4.812507426986893,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,0.0556435849085176,-4.812507426986893,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,0.5033626239036783,0.0556435849085176,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,0.5033626239036783,0.0556435849085176,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,0.8713836768013955,0.5033626239036783,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,0.8713836768013955,0.5033626239036783,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,1.2346602394735422,0.8713836768013955,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,1.2346602394735422,0.8713836768013955,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,1.6292250850485028,1.2346602394735422,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,1.6292250850485028,1.2346602394735422,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,2.0906474744536028,1.6292250850485028,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,2.0906474744536028,1.6292250850485028,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,2.672623999484382,2.0906474744536028,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,2.672623999484382,2.0906474744536028,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,3.4876154292873878,2.672623999484382,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,3.4876154292873878,2.672623999484382,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,4.8759994659359895,3.4876154292873878,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,4.8759994659359895,3.4876154292873878,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,SPLIT,log_radius,29.12110805437791,4.8759994659359895,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libcxx,float,0.75,0.25,LOG,log_radius,29.12110805437791,4.8759994659359895,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,target_upper_tail_q,1.0,0.5,2500871,2500871,1.0,0.9999985249632094,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,target_upper_tail_q,1.0,0.5,2500871,2500871,1.0,0.9999985249632094,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,QF,target_upper_tail_q,1.0,0.5,2500871,2500871,1.0,0.9999985249632094,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,target_upper_tail_q,0.5,0.1,1998586,124248,0.06216795274258901,0.06183357792339453,0.06250359693463035,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,target_upper_tail_q,0.5,0.1,1998586,1290555,0.6457340339620111,0.6450704742387237,0.6463971713769837,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,QF,target_upper_tail_q,0.5,0.1,1998586,39516,0.019771978789003827,0.019579416640518287,0.019965934237843003,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,target_upper_tail_q,0.1,0.01,450412,0,0.0,0.0,6.651071266183806e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,target_upper_tail_q,0.1,0.01,450412,0,0.0,0.0,6.651071266183806e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,QF,target_upper_tail_q,0.1,0.01,450412,0,0.0,0.0,6.651071266183806e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,target_upper_tail_q,0.01,0.001,45282,0,0.0,0.0,6.615505457019388e-05,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,target_upper_tail_q,0.01,0.001,45282,0,0.0,0.0,6.615505457019388e-05,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,QF,target_upper_tail_q,0.01,0.001,45282,0,0.0,0.0,6.615505457019388e-05,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,target_upper_tail_q,0.001,0.0001,4409,0,0.0,0.0,0.0006792276630133154,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,target_upper_tail_q,0.001,0.0001,4409,0,0.0,0.0,0.0006792276630133154,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,QF,target_upper_tail_q,0.001,0.0001,4409,0,0.0,0.0,0.0006792276630133154,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,target_upper_tail_q,0.0001,1e-05,391,0,0.0,0.0,0.007632443214129592,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,target_upper_tail_q,0.0001,1e-05,391,0,0.0,0.0,0.007632443214129592,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,QF,target_upper_tail_q,0.0001,1e-05,391,0,0.0,0.0,0.007632443214129592,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,target_upper_tail_q,1e-05,0.0,49,0,0.0,0.0,0.059306014189697054,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,target_upper_tail_q,1e-05,0.0,49,0,0.0,0.0,0.059306014189697054,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,QF,target_upper_tail_q,1e-05,0.0,49,0,0.0,0.0,0.059306014189697054,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,52.88307499287531,-2.5414365898387103,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,52.88307499287531,-2.5414365898387103,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,111.68932919722724,52.88307499287531,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,111.68932919722724,52.88307499287531,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,178.5157858704615,111.68932919722724,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,178.5157858704615,111.68932919722724,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,255.62655734927142,178.5157858704615,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,255.62655734927142,178.5157858704615,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,346.7096659533935,255.62655734927142,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,346.7096659533935,255.62655734927142,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,458.34533430201486,346.7096659533935,500000,125119,0.250238,0.24903784121284234,0.2514410535244764,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,458.34533430201486,346.7096659533935,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,602.3543641538481,458.34533430201486,500000,0,0.0,0.0,5.991446598296868e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,602.3543641538481,458.34533430201486,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,804.9916326334561,602.3543641538481,500000,0,0.0,0.0,5.991446598296868e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,804.9916326334561,602.3543641538481,500000,291426,0.582852,0.5814837787575535,0.5842192611179684,false,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,1152.1577463460922,804.9916326334561,500000,0,0.0,0.0,5.991446598296868e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,1152.1577463460922,804.9916326334561,500000,0,0.0,0.0,5.991446598296868e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,SPLIT,log_radius,7934.704311808069,1152.1577463460922,500000,0,0.0,0.0,5.991446598296868e-06,true,false,5,5000000
libstdcxx,double,0.501,0.0010000000000000009,LOG,log_radius,7934.704311808069,1152.1577463460922,500000,0,0.0,0.0,5.991446598296868e-06,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,target_upper_tail_q,1.0,0.5,2500757,2500757,1.0,0.9999985248959682,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,target_upper_tail_q,1.0,0.5,2500757,2500757,1.0,0.9999985248959682,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,QF,target_upper_tail_q,1.0,0.5,2500757,2500757,1.0,0.9999985248959682,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,target_upper_tail_q,0.5,0.1,1998682,1998682,1.0,0.9999981543456888,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,target_upper_tail_q,0.5,0.1,1998682,1998682,1.0,0.9999981543456888,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,QF,target_upper_tail_q,0.5,0.1,1998682,1998682,1.0,0.9999981543456888,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,target_upper_tail_q,0.1,0.01,450283,379152,0.8420304564018628,0.8409618853095527,0.8430946244568753,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,target_upper_tail_q,0.1,0.01,450283,450283,1.0,0.999991807675742,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,QF,target_upper_tail_q,0.1,0.01,450283,355929,0.790456224196783,0.789264521242069,0.7916441885772078,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,target_upper_tail_q,0.01,0.001,45427,0,0.0,0.0,6.594389894409858e-05,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,target_upper_tail_q,0.01,0.001,45427,45427,1.0,0.9999187987390482,1.0,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,QF,target_upper_tail_q,0.01,0.001,45427,0,0.0,0.0,6.594389894409858e-05,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,target_upper_tail_q,0.001,0.0001,4409,0,0.0,0.0,0.0006792276630133154,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,target_upper_tail_q,0.001,0.0001,4409,834,0.18915853935132684,0.1776939080866295,0.2010364265328621,false,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,QF,target_upper_tail_q,0.001,0.0001,4409,0,0.0,0.0,0.0006792276630133154,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,target_upper_tail_q,0.0001,1e-05,393,0,0.0,0.0,0.00759374911762889,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,target_upper_tail_q,0.0001,1e-05,393,0,0.0,0.0,0.00759374911762889,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,QF,target_upper_tail_q,0.0001,1e-05,393,0,0.0,0.0,0.00759374911762889,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,target_upper_tail_q,1e-05,0.0,49,0,0.0,0.0,0.059306014189697054,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,LOG,target_upper_tail_q,1e-05,0.0,49,0,0.0,0.0,0.059306014189697054,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,QF,target_upper_tail_q,1e-05,0.0,49,0,0.0,0.0,0.059306014189697054,true,false,5,5000000
libstdcxx,double,0.505,0.0050000000000000044,SPLIT,log_radius,10.831119428001122,-3.415777026156671,500000,500000,1.0,0.9999926222683073,1.0,false,false,5,5000000
