phase,scope,layer,method,precision,stdlib,kappa,shape_a,n_seeds,n_attempted,n_finite,n_failed,n_avoidable,n_honest_overflow,cat_finite,cat_denominator_zero,cat_quotient_first_loss,cat_split_form_loss,cat_log_primitive_failure,cat_honest_overflow,cat_cap_reject,cat_cap_exhausted,failure_rate,failure_ci_lo,failure_ci_hi,failure_is_upper_bound,avoidable_rate,avoidable_ci_lo,avoidable_ci_hi,avoidable_is_upper_bound,honest_rate,honest_ci_lo,honest_ci_hi,honest_is_upper_bound,accounting_ok,honest_floor_count,honest_floor_rate,honest_floor_ci_lo,honest_floor_ci_hi,honest_floor_is_upper_bound,near_limit_band_count,honest_minus_floor,within_boundary_band,x2_zero,x2_subnormal,rotation_recoverable,mean_abs_rel_err_log_vs_split,seconds,audit_near_limit_total,audit_near_limit_audited,audit_method_disagreement_total,audit_method_disagreement_audited,audit_subnormal_denominator_total,audit_subnormal_denominator_audited,audit_bulk_failure_total,audit_bulk_failure_audited,audit_uniform_sample_total,audit_uniform_sample_audited,arch,available,completed,reason_not_run,seed,tag,case,out_of_domain
E5,seed,native_scalar,SPLIT,double,libc++,0.5001,9.999999999998899e-05,1,1000000,71542,928458,928458,0,71542,928458,0,0,0,0,0,0,0.928458,0.9279511203169094,0.9289623962530587,false,0.928458,0.9279511203169094,0.9289623962530587,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928458,3369,0,NA,0.0933,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.5001,9.999999999998899e-05,1,1000000,71575,928425,928425,0,71575,928425,0,0,0,0,0,0,0.928425,0.9279180129041436,0.9289295038577903,false,0.928425,0.9279180129041436,0.9289295038577903,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928425,3442,0,NA,0.073583,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.5001,9.999999999998899e-05,1,1000000,72079,927921,927921,0,72079,927921,0,0,0,0,0,0,0.927921,0.9274123762772918,0.9284271434164313,false,0.927921,0.9274123762772918,0.9284271434164313,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,927921,3394,0,NA,0.0931914,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.5001,9.999999999998899e-05,1,1000000,71376,928624,928624,0,71376,928624,0,0,0,0,0,0,0.928624,0.9281176611088211,0.9291278544954823,false,0.928624,0.9281176611088211,0.9291278544954823,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928624,3410,0,NA,0.072646,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.5001,9.999999999998899e-05,1,1000000,71105,928895,928895,0,71105,928895,0,0,0,0,0,0,0.928895,0.9283895456693207,0.9293979683584782,false,0.928895,0.9283895456693207,0.9293979683584782,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928895,3437,0,NA,0.0927383,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.5001,9.999999999998899e-05,1,1000000,71881,928119,928119,0,71881,928119,0,0,0,0,0,0,0.928119,0.9276110183758288,0.928624500166136,false,0.928119,0.9276110183758288,0.928624500166136,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928119,3441,0,NA,0.072729,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.5001,9.999999999998899e-05,1,1000000,71915,928085,928085,0,71915,928085,0,0,0,0,0,0,0.928085,0.9275769080373262,0.9285906107024183,false,0.928085,0.9275769080373262,0.9285906107024183,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928085,3490,0,NA,0.0925098,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.5001,9.999999999998899e-05,1,1000000,71698,928302,928302,0,71698,928302,0,0,0,0,0,0,0.928302,0.9277946128217331,0.9288069046557099,false,0.928302,0.9277946128217331,0.9288069046557099,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928302,3437,0,NA,0.072748,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.5001,9.999999999998899e-05,1,1000000,71837,928163,928163,0,71837,928163,0,0,0,0,0,0,0.928163,0.9276551612156316,0.9286683570703858,false,0.928163,0.9276551612156316,0.9286683570703858,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,928163,3489,0,NA,0.092051,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.5001,9.999999999998899e-05,1,1000000,72555,927445,927445,0,72555,927445,0,0,0,0,0,0,0.927445,0.9269348371824208,0.9279526852800888,false,0.927445,0.9269348371824208,0.9279526852800888,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,927445,3594,0,NA,0.072609,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.501,0.0010000000000000009,1,1000000,758382,241618,0,241618,758382,0,0,0,0,241618,0,0,0.241618,0.2407792593276118,0.2424582375259964,false,0.0,0.0,2.9957277863923437e-06,true,0.241618,0.2407792593276118,0.2424582375259964,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241618,false,475448,0,0,NA,0.129959,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.501,0.0010000000000000009,1,1000000,758172,241828,0,241828,758172,0,0,0,0,241828,0,0,0.241828,0.24098901041783988,0.24266848521885215,false,0.0,0.0,2.9957277863923437e-06,true,0.241828,0.24098901041783988,0.24266848521885215,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241828,false,475067,0,0,NA,0.096338,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.501,0.0010000000000000009,1,1000000,758313,241687,0,241687,758313,0,0,0,0,241687,0,0,0.241687,0.24084817751259485,0.24252731894116583,false,0.0,0.0,2.9957277863923437e-06,true,0.241687,0.24084817751259485,0.24252731894116583,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241687,false,475168,0,0,NA,0.130625,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.501,0.0010000000000000009,1,1000000,759292,240708,0,240708,759292,0,0,0,0,240708,0,0,0.240708,0.23987034112316585,0.2415471610037589,false,0.0,0.0,2.9957277863923437e-06,true,0.240708,0.23987034112316585,0.2415471610037589,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,240708,false,473401,0,0,NA,0.096433,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.501,0.0010000000000000009,1,1000000,758318,241682,0,241682,758318,0,0,0,0,241682,0,0,0.241682,0.24084318344022082,0.24252231304251828,false,0.0,0.0,2.9957277863923437e-06,true,0.241682,0.24084318344022082,0.24252231304251828,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241682,false,475225,0,0,NA,0.129698,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.501,0.0010000000000000009,1,1000000,759330,240670,0,240670,759330,0,0,0,0,240670,0,0,0.24067,0.23983238640986118,0.24150911593726873,false,0.0,0.0,2.9957277863923437e-06,true,0.24067,0.23983238640986118,0.24150911593726873,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,240670,false,474310,0,0,NA,0.096088,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.501,0.0010000000000000009,1,1000000,758159,241841,0,241841,758159,0,0,0,0,241841,0,0,0.241841,0.2410019950181896,0.24268150054316562,false,0.0,0.0,2.9957277863923437e-06,true,0.241841,0.2410019950181896,0.24268150054316562,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241841,false,475232,0,0,NA,0.133096,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.501,0.0010000000000000009,1,1000000,758280,241720,0,241720,758280,0,0,0,0,241720,0,0,0.24172,0.24088113839418532,0.2425603578683457,false,0.0,0.0,2.9957277863923437e-06,true,0.24172,0.24088113839418532,0.2425603578683457,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241720,false,474555,0,0,NA,0.096198,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.501,0.0010000000000000009,1,1000000,758079,241921,0,241921,758079,0,0,0,0,241921,0,0,0.241921,0.24108190027432475,0.24276159482344647,false,0.0,0.0,2.9957277863923437e-06,true,0.241921,0.24108190027432475,0.24276159482344647,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241921,false,474467,0,0,NA,0.130391,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.501,0.0010000000000000009,1,1000000,758479,241521,0,241521,758479,0,0,0,0,241521,0,0,0.241521,0.24068237439321863,0.2423611230224906,false,0.0,0.0,2.9957277863923437e-06,true,0.241521,0.24068237439321863,0.2423611230224906,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,241521,false,474277,0,0,NA,0.096857,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.501,0.0010000000000000009,1,1000000,507256,492744,492744,0,507256,475469,17275,0,0,0,0,0,0.492744,0.4917636434069512,0.4937243986235925,false,0.492744,0.4917636434069512,0.4937243986235925,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475469,17951,0,NA,0.106615,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.501,0.0010000000000000009,1,1000000,507712,492288,492288,0,507712,475206,17082,0,0,0,0,0,0.492288,0.49130765810667143,0.49326838656526417,false,0.492288,0.49130765810667143,0.49326838656526417,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475206,17755,0,NA,0.088397,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.501,0.0010000000000000009,1,1000000,507827,492173,492173,0,507827,475197,16976,0,0,0,0,0,0.492173,0.4911926619425823,0.49315338339549386,false,0.492173,0.4911926619425823,0.49315338339549386,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475197,17648,0,NA,0.106827,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.501,0.0010000000000000009,1,1000000,508404,491596,491596,0,508404,474797,16799,0,0,0,0,0,0.491596,0.4906156819717228,0.49257636670863847,false,0.491596,0.4906156819717228,0.49257636670863847,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474797,17474,0,NA,0.088296,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.501,0.0010000000000000009,1,1000000,507534,492466,492466,0,507534,475232,17234,0,0,0,0,0,0.492466,0.49148565227160446,0.4934463913692617,false,0.492466,0.49148565227160446,0.4934463913692617,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475232,17888,0,NA,0.106925,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.501,0.0010000000000000009,1,1000000,508300,491700,491700,0,508300,474553,17147,0,0,0,0,0,0.4917,0.4907196782651643,0.4926803698127765,false,0.4917,0.4907196782651643,0.4926803698127765,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474553,17840,0,NA,0.088147,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.501,0.0010000000000000009,1,1000000,507574,492426,492426,0,507574,475225,17201,0,0,0,0,0,0.492426,0.4914456535720313,0.49340639030053796,false,0.492426,0.4914456535720313,0.49340639030053796,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475225,17867,0,NA,0.106641,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.501,0.0010000000000000009,1,1000000,507570,492430,492430,0,507570,475645,16785,0,0,0,0,0,0.49243,0.49144965344170416,0.49341039040769313,false,0.49243,0.49144965344170416,0.49341039040769313,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475645,17466,0,NA,0.08826,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.501,0.0010000000000000009,1,1000000,508483,491517,491517,0,508483,474408,17109,0,0,0,0,0,0.491517,0.49053668481562696,0.4924973643223472,false,0.491517,0.49053668481562696,0.4924973643223472,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474408,17753,0,NA,0.106446,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.501,0.0010000000000000009,1,1000000,508401,491599,491599,0,508401,474465,17134,0,0,0,0,0,0.491599,0.4906186818642109,0.4925793667987724,false,0.491599,0.4906186818642109,0.4925793667987724,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474465,17776,0,NA,0.087764,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.501,0.0010000000000000009,1,1000000,524531,475469,475469,0,524531,475469,0,0,0,0,0,0,0.475469,0.4744897703986484,0.47644837169782855,false,0.475469,0.4744897703986484,0.47644837169782855,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475469,17951,0,NA,0.106643,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.501,0.0010000000000000009,1,1000000,524794,475206,475206,0,524794,475206,0,0,0,0,0,0,0.475206,0.4742267966168776,0.47618534700303816,false,0.475206,0.4742267966168776,0.47618534700303816,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475206,17755,0,NA,0.088171,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.501,0.0010000000000000009,1,1000000,524803,475197,475197,0,524803,475197,0,0,0,0,0,0,0.475197,0.4742177975188987,0.4761763461531567,false,0.475197,0.4742177975188987,0.4761763461531567,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475197,17648,0,NA,0.106212,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.501,0.0010000000000000009,1,1000000,525203,474797,474797,0,525203,474797,0,0,0,0,0,0,0.474797,0.4738178379304007,0.4757763080586637,false,0.474797,0.4738178379304007,0.4757763080586637,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474797,17474,0,NA,0.087729,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.501,0.0010000000000000009,1,1000000,524768,475232,475232,0,524768,475232,0,0,0,0,0,0,0.475232,0.4742527940128464,0.4762113494564712,false,0.475232,0.4742527940128464,0.4762113494564712,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475232,17888,0,NA,0.10692,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.501,0.0010000000000000009,1,1000000,525447,474553,474553,0,525447,474553,0,0,0,0,0,0,0.474553,0.47357386289057013,0.4755322845118743,false,0.474553,0.47357386289057013,0.4755322845118743,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474553,17840,0,NA,0.087784,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.501,0.0010000000000000009,1,1000000,524775,475225,475225,0,524775,475225,0,0,0,0,0,0,0.475225,0.4742457947136684,0.47620434879619356,false,0.475225,0.4742457947136684,0.47620434879619356,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475225,17867,0,NA,0.106829,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.501,0.0010000000000000009,1,1000000,524355,475645,475645,0,524355,475645,0,0,0,0,0,0,0.475645,0.47466575300535857,0.47662438807163116,false,0.475645,0.47466575300535857,0.47662438807163116,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,475645,17466,0,NA,0.087715,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libc++,0.501,0.0010000000000000009,1,1000000,525592,474408,474408,0,525592,474408,0,0,0,0,0,0,0.474408,0.4734288778344371,0.4753872704079196,false,0.474408,0.4734288778344371,0.4753872704079196,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474408,17753,0,NA,0.106952,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,SPLIT,double,libstdc++,0.501,0.0010000000000000009,1,1000000,525535,474465,474465,0,525535,474465,0,0,0,0,0,0,0.474465,0.47348587195008707,0.4754442759621052,false,0.474465,0.47348587195008707,0.4754442759621052,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,474465,17776,0,NA,0.087685,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.505,0.0050000000000000044,1,1000000,999244,756,0,756,999244,0,0,0,0,756,0,0,0.000756,0.0007030814766712467,0.0008118438623623829,false,0.0,0.0,2.9957277863923437e-06,true,0.000756,0.0007030814766712467,0.0008118438623623829,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,756,false,24015,0,0,NA,0.123083,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.505,0.0050000000000000044,1,1000000,999234,766,0,766,999234,0,0,0,0,766,0,0,0.000766,0.0007127265690039083,0.0008221984809659499,false,0.0,0.0,2.9957277863923437e-06,true,0.000766,0.0007127265690039083,0.0008221984809659499,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,766,false,24470,0,0,NA,0.090906,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.505,0.0050000000000000044,1,1000000,999163,837,0,837,999163,0,0,0,0,837,0,0,0.000837,0.000781270781336398,0.0008956523367551565,false,0.0,0.0,2.9957277863923437e-06,true,0.000837,0.000781270781336398,0.0008956523367551565,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,837,false,24431,0,0,NA,0.123319,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.505,0.0050000000000000044,1,1000000,999195,805,0,805,999195,0,0,0,0,805,0,0,0.000805,0.0007503641412318194,0.0008625598227477837,false,0.0,0.0,2.9957277863923437e-06,true,0.000805,0.0007503641412318194,0.0008625598227477837,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,805,false,24062,0,0,NA,0.091513,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.505,0.0050000000000000044,1,1000000,999147,853,0,853,999147,0,0,0,0,853,0,0,0.000853,0.0007967319607365544,0.0009121907483794516,false,0.0,0.0,2.9957277863923437e-06,true,0.000853,0.0007967319607365544,0.0009121907483794516,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,853,false,24180,0,0,NA,0.122929,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.505,0.0050000000000000044,1,1000000,999191,809,0,809,999191,0,0,0,0,809,0,0,0.000809,0.0007542262942604809,0.0008666975618543339,false,0.0,0.0,2.9957277863923437e-06,true,0.000809,0.0007542262942604809,0.0008666975618543339,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,809,false,23960,0,0,NA,0.090819,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.505,0.0050000000000000044,1,1000000,999178,822,0,822,999178,0,0,0,0,822,0,0,0.000822,0.0007667806352728621,0.0008801428745456576,false,0.0,0.0,2.9957277863923437e-06,true,0.000822,0.0007667806352728621,0.0008801428745456576,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,822,false,24133,0,0,NA,0.123127,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.505,0.0050000000000000044,1,1000000,999178,822,0,822,999178,0,0,0,0,822,0,0,0.000822,0.0007667806352728621,0.0008801428745456576,false,0.0,0.0,2.9957277863923437e-06,true,0.000822,0.0007667806352728621,0.0008801428745456576,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,822,false,23913,0,0,NA,0.091606,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
E5,seed,native_scalar,LOG,double,libc++,0.505,0.0050000000000000044,1,1000000,999164,836,0,836,999164,0,0,0,0,836,0,0,0.000836,0.0007803046283637208,0.0008946185155884718,false,0.0,0.0,2.9957277863923437e-06,true,0.000836,0.0007803046283637208,0.0008946185155884718,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,836,false,24299,0,0,NA,0.124017,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,LOG,double,libstdc++,0.505,0.0050000000000000044,1,1000000,999200,800,0,800,999200,0,0,0,0,800,0,0,0.0008,0.0007455369336849423,0.0008573871660137346,false,0.0,0.0,2.9957277863923437e-06,true,0.0008,0.0007455369336849423,0.0008573871660137346,false,true,0,0.0,0.0,2.9957277863923437e-06,true,0,800,false,23923,0,0,NA,0.091846,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4005,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.505,0.0050000000000000044,1,1000000,971393,28607,28607,0,971393,24010,4597,0,0,0,0,0,0.028607,0.028281141299722777,0.028935592945177682,false,0.028607,0.028281141299722777,0.028935592945177682,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,24010,4783,0,NA,0.101953,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.505,0.0050000000000000044,1,1000000,970928,29072,29072,0,970928,24347,4725,0,0,0,0,0,0.029072,0.028743574081359524,0.02940315742330572,false,0.029072,0.028743574081359524,0.02940315742330572,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,24347,4933,0,NA,0.080992,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4001,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.505,0.0050000000000000044,1,1000000,970932,29068,29068,0,970932,24453,4615,0,0,0,0,0,0.029068,0.02873959606894115,0.029399135459291056,false,0.029068,0.02873959606894115,0.029399135459291056,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,24453,4817,0,NA,0.101019,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.505,0.0050000000000000044,1,1000000,971286,28714,28714,0,971286,24082,4632,0,0,0,0,0,0.028714,0.028387548556964987,0.029043185057285772,false,0.028714,0.028387548556964987,0.029043185057285772,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,24082,4834,0,NA,0.081117,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4002,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.505,0.0050000000000000044,1,1000000,971141,28859,28859,0,971141,24188,4671,0,0,0,0,0,0.028859,0.028531747228277848,0.029188985531450815,false,0.028859,0.028531747228277848,0.029188985531450815,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,24188,4857,0,NA,0.100935,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,QF,double,libstdc++,0.505,0.0050000000000000044,1,1000000,971204,28796,28796,0,971204,24195,4601,0,0,0,0,0,0.028796,0.02846909512107422,0.02912563800991576,false,0.028796,0.02846909512107422,0.02912563800991576,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,24195,4790,0,NA,0.080118,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4003,NA,NA,NA
E5,seed,native_scalar,QF,double,libc++,0.505,0.0050000000000000044,1,1000000,971093,28907,28907,0,971093,24154,4753,0,0,0,0,0,0.028907,0.028579482445384986,0.029237250031492003,false,0.028907,0.028579482445384986,0.029237250031492003,false,0.0,0.0,2.9957277863923437e-06,true,true,0,0.0,0.0,2.9957277863923437e-06,true,0,0,true,24154,5000,0,NA,0.101108,0,0,0,0,0,0,0,0,0,0,arm64,true,true,NA,4004,NA,NA,NA
