manifest_schema,run_utc,phase,layer,method,precision,case,kappa,seed,file,format,n_records,record_size,schema,record_kind,bytes,sha256,probe,probe_sha256,cxxflags,compiler,stdlib,arch,env_tag,execution,protocol_sha256,smoke
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.50009999999999999,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.5001_s9001_double.bin,bin,0,8,1,5,96,e1ea36ce7bf9f8f95ac605e5ee1be057c09489685858da0d2773fad5637ee93b,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.50009999999999999,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.5001_s9001_double.bin,bin,9991,8,1,5,80024,171425703a764f9a6ea2b0b79d0c0d18a2e88b62523565c002c5cf301c06d218,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.50009999999999999,9002,raw/p1/p1_tail_libcxx_LEGACY_k0.5001_s9002_double.bin,bin,0,8,1,5,96,98537698e14921812ba696617d318b76bcaab0ecbfc7439eb3a71083417e7eb1,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.50009999999999999,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.5001_s9002_double.bin,bin,9824,8,1,5,78688,6c2c189602571982aa38f43122243f41451c8298b6ebc647a1b7760e70b18223,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.50009999999999999,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.5001_s9003_double.bin,bin,0,8,1,5,96,370fda26d679eb8ed86679e29284775438f59911e4e262bbd39ae47ab1a13b76,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.50009999999999999,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.5001_s9003_double.bin,bin,10215,8,1,5,81816,8d768211d7ae81f9348c315bb18ae7b7fabb7395bcd8a4005c1887e27c7004e1,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.50009999999999999,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.5001_s9004_double.bin,bin,0,8,1,5,96,6fa9cd536ff262899c696f5ac9b1c980569db7ba3897fbf474ba28b6876dbb21,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.50009999999999999,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.5001_s9004_double.bin,bin,9907,8,1,5,79352,584e9f63b6e5d3cb62dadbbe710b3e3ececc054e7c56b5459c7760285e2bae9d,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.50009999999999999,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.5001_s9005_double.bin,bin,0,8,1,5,96,63996ae9f81009374ad41a1aa730a60a91b814b24582e203766a7712a5c5fa5a,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.50009999999999999,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.5001_s9005_double.bin,bin,9968,8,1,5,79840,3dd4674a950fafb144442e637f65beb673a400bbf1202a3b2ed58eb5e760f8df,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.501,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.501_s9001_double.bin,bin,0,8,1,5,96,fc2cb5d289c677445386d68b949847e84bfce8f35ef845f53386476a1e2667b3,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.501,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.501_s9001_double.bin,bin,10103,8,1,5,80920,cdfa0b41b9611707b21bd6260144bfda86f5a6b2d6a32efb2f9c77163a31009c,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.501,9002,raw/p1/p1_tail_libcxx_LEGACY_k0.501_s9002_double.bin,bin,0,8,1,5,96,206563cab9578715be75182591fb89d01df2f02e9d228e24a0156c1f54f2d758,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.501,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.501_s9002_double.bin,bin,10051,8,1,5,80504,ab6db89f9915b1cdbfa9a236212b12b8012f0870dfedb0d9ea88c0defde64c9c,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.501,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.501_s9003_double.bin,bin,0,8,1,5,96,ba69f6bf22d430055a53cc300ded021cb6592238763d1061e99b7b7530c45cb1,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.501,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.501_s9003_double.bin,bin,9973,8,1,5,79880,fde2726aa84df0428f193139ab2750fbb45c79a80a74a4d452d66493f55f4295,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.501,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.501_s9004_double.bin,bin,0,8,1,5,96,42545ab07af16eba94e5ae9a06e9649a45b69b6105d85ef5c7daf9f6276548ca,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.501,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.501_s9004_double.bin,bin,10023,8,1,5,80280,74d61ba78637797c9a65dc13789ff498f2f315c701ff25b1b2e9de4302c00c68,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.501,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.501_s9005_double.bin,bin,0,8,1,5,96,3dbc3c0b750384f91a11ccc48b1ca8f37339b1a2c1541f783a5ef4470b43c1b1,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.501,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.501_s9005_double.bin,bin,10115,8,1,5,81016,66ef7482d7f2b1dfd93ae109548194994f354d3a9f16656ec7a42e14b75dbe81,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.505,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.505_s9001_double.bin,bin,0,8,1,5,96,cee09bf69ac7b159930085d892bced56b695abab8d43902f8b9c776b563aed28,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.505,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.505_s9001_double.bin,bin,9917,8,1,5,79432,56854c3f6e77ea5d17a93c060ba7b63eaeba846d3ec6724d4c4f65f64c71c6c5,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.505,9002,raw/p1/p1_tail_libcxx_LEGACY_k0.505_s9002_double.bin,bin,0,8,1,5,96,420de57ff17b6e3bb381fd018c5cdfb6541275bd5c8a7863326ce57fec982eec,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.505,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.505_s9002_double.bin,bin,10067,8,1,5,80632,13a2e91f29a88a4065c221f8ef3fa9a08a026dc24c89c62a9f2c785652701a20,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.505,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.505_s9003_double.bin,bin,0,8,1,5,96,a929694988b90941fa93e5bb3030d037c2d9bbfa59c4acfd25812cb8c90929dd,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.505,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.505_s9003_double.bin,bin,10057,8,1,5,80552,70a950a955ce652d6171fb15d15ca7b684ec4028c508089d71f123c6a7684aba,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.505,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.505_s9004_double.bin,bin,0,8,1,5,96,78ff24e5a02cb73e26c11727a4fc6bdca6de6db63fea04476a768c9f6c37e451,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.505,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.505_s9004_double.bin,bin,9934,8,1,5,79568,263f988bf0cb2195e0d92bd48d1f38f51ed990eb5a1e1c0880552b527a784b66,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.505,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.505_s9005_double.bin,bin,0,8,1,5,96,d66355ddf14ac408b827c3195d2e21131256ff99f8f7174b84fe9efd334d408c,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.505,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.505_s9005_double.bin,bin,10072,8,1,5,80672,5933b2610e65dc3453c7a176e05104d7f4493d1764a37b7a3444efc607d02f54,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.51000000000000001,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9001_double.bin,bin,9519,8,1,5,76248,89391fde4dbd1d71b9c3fcc3fc0c181a58c5e53f6bde2060e245e16c64803a4a,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.51000000000000001,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9001_double.bin,bin,10043,8,1,5,80440,ecab9485f4539eaa1763449d7fa6e75e43820b94824a27df213dd81d72f5904d,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.51000000000000001,9002,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9002_double.bin,bin,9514,8,1,5,76208,f88b41a47d9aa25bcf2183be6ac006b3920819b17f0cbcc72f49bd417472c48f,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.51000000000000001,9002,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9002_double.bin,bin,10096,8,1,5,80864,d42b6844f569dd516c303cc94e8d1b21db816194648580ef690c956bef47a0af,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.51000000000000001,9003,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9003_double.bin,bin,9300,8,1,5,74496,f3d2699a76bde59707c5c9a4d90b28baebd4622b066624b04f393dfe27738489,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.51000000000000001,9003,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9003_double.bin,bin,10021,8,1,5,80264,e61218dfc5b1e26cfdd6e5f7a5e550464f876a41b37ebe0ff059d122a994d8a7,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.51000000000000001,9004,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9004_double.bin,bin,9191,8,1,5,73624,f9fbed5a089e50e86d75ba240d254a33c847255e1fef9f4b2d7d5981ef5537b1,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.51000000000000001,9004,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9004_double.bin,bin,9993,8,1,5,80040,498e4242c0b4512b59bfe7f73de64a1244737b9fa1910035b4f0beead11b6a56,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.51000000000000001,9005,raw/p1/p1_tail_libcxx_LEGACY_k0.51_s9005_double.bin,bin,9418,8,1,5,75440,a8a9ed7e7ac6f3dfa2e472d9cd65d2c8095f3a4ef4f8923cdde89b544bfe4fe0,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.51000000000000001,9005,raw/p1/p1_tail_libcxx_CANDIDATE_k0.51_s9005_double.bin,bin,9950,8,1,5,79696,431e757f50184d147eb8d2d591947d5355636639e4cabd8ba19116d0a0ad3624,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,LEGACY,double,-,0.55000000000000004,9001,raw/p1/p1_tail_libcxx_LEGACY_k0.55_s9001_double.bin,bin,10052,8,1,5,80512,dd0e2150b296870e369c08ed0af397e02cb0f58584e4cd5faa171442e6c5f76a,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
exp7-manifest-1,2026-09-20T20:47:05Z,p1,tail,CANDIDATE,double,-,0.55000000000000004,9001,raw/p1/p1_tail_libcxx_CANDIDATE_k0.55_s9001_double.bin,bin,9982,8,1,5,79952,8888cf2f6c003b5f581623a0b744de3c24ba103eaf68f615a14ee0d6ed2c5c40,./exp7_probe_libcxx.exe,7874afeb97cb5ba7d7a5b1c5771c15ff2d40228ba92d0c52efe8dcd87431ac67,-Wall -Wextra -std=c++11 -O2 -ffp-contract=off -I src,clang 21.0.0 (clang-2100.3.34.2),libc++,arm64,libcxx,native,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6,false
