scope,tag,stdlib,arch,case,method,precision,kappa,cap,block,slot,candidate_first,seed,n_returned,n_finite,n_nonfinite,attempts_reported,seconds,seconds_per_returned,ratio_candidate_over_legacy,ratio_lo,ratio_hi,ratio_conf,boot_kind,boot_resamples,boot_rng_seed,boot_n_seeds,pre_registered_bound,repeat_identical,protocol_sha256
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,4,1,false,9010,1724164,1724164,0,27640784,2.28270942,1.323951443714171e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,4,0,false,9010,1578326,1578326,0,0,2.28998317,1.450893647446725e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,5,0,true,9006,1724164,1724164,0,27632063,2.27578892,1.3199376144032702e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,5,1,true,9006,1578326,1578326,0,0,2.28994896,1.4508719732171935e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,6,0,true,9007,1724164,1724164,0,27669015,2.2757725,1.3199280926872386e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,6,1,true,9007,1578326,1578326,0,0,2.30223988,1.4586592852173759e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,7,0,true,9008,1724164,1724164,0,27643692,2.28904633,1.327626800002784e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,7,1,true,9008,1578326,1578326,0,0,2.29001658,1.4509148192452002e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,8,0,true,9009,1724164,1724164,0,27640178,2.27613317,1.320137276384381e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,8,1,true,9009,1578326,1578326,0,0,2.29279913,1.4526777896328135e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,9,1,false,9010,1724164,1724164,0,27640784,2.27844229,1.3214765486345846e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,9,0,false,9010,1578326,1578326,0,0,2.29573837,1.4545400474933568e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,0,0,true,9006,22033818,22033801,17,22033818,2.232946,1.0134176473637025e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,0,1,true,9006,29652550,29635188,17362,0,2.159996,7.284351598766379e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,1,1,false,9007,22033818,22033802,16,22033818,2.222084,1.0084879524737838e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,1,0,false,9007,29652550,29635263,17287,0,2.170375,7.31935364749406e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,2,1,false,9008,22033818,22033803,15,22033818,2.226633,1.010552506152134e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,2,0,false,9008,29652550,29635348,17202,0,2.15216,7.25792554097371e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,3,0,true,9009,22033818,22033808,10,22033818,2.245812,1.0192568532607467e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,3,1,true,9009,29652550,29635197,17353,0,2.178325,7.346164157888613e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,4,1,false,9010,22033818,22033796,22,22033818,2.232162,1.0130618306822722e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,4,0,false,9010,29652550,29635140,17410,0,2.158087,7.277913703880442e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,5,1,false,9006,22033818,22033801,17,22033818,2.228251,1.0112868319053921e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,5,0,false,9006,29652550,29635188,17362,0,2.158034,7.277734967144478e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,6,0,true,9007,22033818,22033802,16,22033818,2.226541,1.0105107521538029e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,6,1,true,9007,29652550,29635263,17287,0,2.158622,7.279717933196301e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,7,1,false,9008,22033818,22033803,15,22033818,2.222018,1.0084579985184591e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,7,0,false,9008,29652550,29635348,17202,0,2.153018,7.260819052661575e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,8,1,false,9009,22033818,22033808,10,22033818,2.227469,1.0109319229195776e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,8,0,false,9009,29652550,29635197,17353,0,2.153524,7.262525482631342e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,9,1,false,9010,22033818,22033796,22,22033818,2.224488,1.009579002604088e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,9,0,false,9010,29652550,29635140,17410,0,2.152647,7.259567895509829e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,0,0,true,9006,26552760,26549092,3668,26552760,2.19789,8.277444604628672e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,0,1,true,9006,44651524,44396601,254923,0,2.286424,5.120595659848026e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,1,1,false,9007,26552760,26549121,3639,26552760,2.181349,8.215149762209277e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,1,0,false,9007,44651524,44396845,254679,0,2.272344,5.089062581604157e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,2,0,true,9008,26552760,26549069,3691,26552760,2.179539,8.208333145028992e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,2,1,true,9008,44651524,44397631,253893,0,2.287685,5.123419751585635e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,3,0,true,9009,26552760,26549068,3692,26552760,2.185756,8.231746906912878e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,3,1,true,9009,44651524,44396743,254781,0,2.278997,5.103962408987429e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,4,0,true,9010,26552760,26549140,3620,26552760,2.182564,8.2197255577198e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,4,1,true,9010,44651524,44396005,255519,0,2.270746,5.085483756388696e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,5,1,false,9006,26552760,26549092,3668,26552760,2.185413,8.23045513912678e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,5,0,false,9006,44651524,44396601,254923,0,2.277207,5.0999535872504605e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,6,0,true,9007,26552760,26549121,3639,26552760,2.18494,8.22867378005149e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,6,1,true,9007,44651524,44396845,254679,0,2.282045,5.110788603766358e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,7,0,true,9008,26552760,26549069,3691,26552760,2.196693,8.272936598681267e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,7,1,true,9008,44651524,44397631,253893,0,2.273932,5.0926190111674574e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,8,1,false,9009,26552760,26549068,3692,26552760,2.184215,8.225943367092535e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,8,0,false,9009,44651524,44396743,254781,0,2.285779,5.119151140283588e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,9,0,true,9010,26552760,26549140,3620,26552760,2.18914,8.244491344779225e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,9,1,true,9010,44651524,44396005,255519,0,2.281,5.108448258115446e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,0,1,false,9006,22918639,22918639,0,22918639,2.307441,1.006796695039352e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,0,0,false,9006,32000000,32000000,0,0,2.317157,7.241115625e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,1,1,false,9007,22918639,22918639,0,22918639,2.308724,1.0073565014048173e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,1,0,false,9007,32000000,32000000,0,0,2.316276,7.2383625e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,2,0,true,9008,22918639,22918639,0,22918639,2.305242,1.0058372139811617e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,2,1,true,9008,32000000,32000000,0,0,2.316099,7.237809375e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,3,1,false,9009,22918639,22918639,0,22918639,2.323682,1.0138830669657129e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,3,0,false,9009,32000000,32000000,0,0,2.320113,7.250353125e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,4,1,false,9010,22918639,22918639,0,22918639,2.310855,1.0082863122893118e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,4,0,false,9010,32000000,32000000,0,0,2.324668,7.2645875e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,5,0,true,9006,22918639,22918639,0,22918639,2.305721,1.0060462141752833e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,5,1,true,9006,32000000,32000000,0,0,2.311896,7.224675e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,6,1,false,9007,22918639,22918639,0,22918639,2.309867,1.007855222118556e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,6,0,false,9007,32000000,32000000,0,0,2.327347,7.272959375e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,7,0,true,9008,22918639,22918639,0,22918639,2.312318,1.008924657349854e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,7,1,true,9008,32000000,32000000,0,0,2.31291,7.22784375e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,8,0,true,9009,22918639,22918639,0,22918639,2.305102,1.0057761283294353e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,8,1,true,9009,32000000,32000000,0,0,2.311458,7.22330625e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,9,1,false,9010,22918639,22918639,0,22918639,2.31385,1.0095931089101757e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,9,0,false,9010,32000000,32000000,0,0,2.317564,7.2423875e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,0,1,false,9006,1038361,1038361,0,28680106,2.2712,2.1872932438718323e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,0,0,false,9006,1209674,1209674,0,0,2.301571,1.9026374047883975e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,1,1,false,9007,1038361,1038361,0,28720298,2.290268,2.2056567995138496e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,1,0,false,9007,1209674,1209674,0,0,2.293862,1.8962646134413071e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,2,1,false,9008,1038361,1038361,0,28666329,2.277315,2.19318233254138e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,2,0,false,9008,1209674,1209674,0,0,2.313892,1.9128227935790966e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,3,1,false,9009,1038361,1038361,0,28707545,2.281566,2.197276284452132e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,3,0,false,9009,1209674,1209674,0,0,2.299794,1.9011684139693835e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,4,1,false,9010,1038361,1038361,0,28672720,2.271618,2.1876958013638804e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,4,0,false,9010,1209674,1209674,0,0,2.29695,1.8988173673237582e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,5,0,true,9006,1038361,1038361,0,28680106,2.271166,2.1872604999609963e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,5,1,true,9006,1209674,1209674,0,0,2.290275,1.8932993517261675e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,6,0,true,9007,1038361,1038361,0,28720298,2.279168,2.194966875681964e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,6,1,true,9007,1209674,1209674,0,0,2.313048,1.9121250849402403e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,7,0,true,9008,1038361,1038361,0,28666329,2.274688,2.190652383901167e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,7,1,true,9008,1209674,1209674,0,0,2.297343,1.8991422482420885e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,8,1,false,9009,1038361,1038361,0,28707545,2.272589,2.1886309289351198e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
block,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,8,0,false,9009,1209674,1209674,0,0,2.299424,1.9008625464381314e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,c3b4a0a07877c0f8e2370ff7fdae98d3f3d96c15465aadb9eae00a280391c6a6
