scope,tag,stdlib,arch,case,method,precision,kappa,cap,block,slot,candidate_first,seed,n_returned,n_finite,n_nonfinite,attempts_reported,seconds,seconds_per_returned,ratio_candidate_over_legacy,ratio_lo,ratio_hi,ratio_conf,boot_kind,boot_resamples,boot_rng_seed,boot_n_seeds,pre_registered_bound,repeat_identical,protocol_sha256
case_ratio,libcxx,libc++,arm64,B3,CANDIDATE/LEGACY,double,0.51,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9084509030151763,0.9043052098341091,0.9159616328359409,0.99,cluster_over_seeds,10000,3876052505,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
case_ratio,libcxx,libc++,arm64,B4,CANDIDATE/LEGACY,double,0.51,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.910551332357662,0.9091072812486326,0.9122391754490922,0.99,cluster_over_seeds,10000,2135273376,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
case_ratio,libstdcxx,libstdc++,arm64,B0,CANDIDATE/LEGACY,double,0.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1503031386194944,1.1487858143247007,1.154682342720585,0.99,cluster_over_seeds,10000,2089074580,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
case_ratio,libstdcxx,libstdc++,arm64,B1,CANDIDATE/LEGACY,float,0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9654206693377316,0.961920903792507,0.9667849319943995,0.99,cluster_over_seeds,10000,2038871357,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
case_ratio,libstdcxx,libstdc++,arm64,B2,CANDIDATE/LEGACY,double,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1641871870860743,1.1608552412857585,1.1660204507101544,0.99,cluster_over_seeds,10000,3114088719,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
case_ratio,libstdcxx,libstdc++,arm64,B3,CANDIDATE/LEGACY,double,0.51,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1348496803344919,1.1308216792429502,1.1391944478127396,0.99,cluster_over_seeds,10000,3496917957,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
case_ratio,libstdcxx,libstdc++,arm64,B4,CANDIDATE/LEGACY,double,0.51,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.1344350261451286,1.132044953771008,1.1379935816442128,0.99,cluster_over_seeds,10000,1041847546,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
overall_ratio,libcxx,NA,NA,B0-B4,CANDIDATE/LEGACY,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8968046420090129,0.845195115653088,0.9090137742768141,0.99,cluster_over_seeds,10000,4091096297,5,2.0,NA,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B0,CANDIDATE,double,0.51,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B0,LEGACY,double,0.51,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B1,CANDIDATE,float,0.55,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B1,LEGACY,float,0.55,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B2,CANDIDATE,double,0.75,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B2,LEGACY,double,0.75,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B3,CANDIDATE,double,0.51,5,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B3,LEGACY,double,0.51,5,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B4,CANDIDATE,double,0.51,20,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libcxx,libc++,arm64,B4,LEGACY,double,0.51,20,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B0,CANDIDATE,double,0.51,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B0,LEGACY,double,0.51,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B1,CANDIDATE,float,0.55,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B1,LEGACY,float,0.55,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B2,CANDIDATE,double,0.75,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B2,LEGACY,double,0.75,NA,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B3,CANDIDATE,double,0.51,5,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B3,LEGACY,double,0.51,5,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B4,CANDIDATE,double,0.51,20,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
reproducibility,libstdcxx,libstdc++,arm64,B4,LEGACY,double,0.51,20,NA,NA,NA,7006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,true,7d6e05fbbf3cd9f864b265ffa6122b0ea4fd88757752dbc00ba634762d91b76b
